"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Premise]]]]: He had never felt better.<SPLIT>[[[[Hypothesis]]]]: The [[medicine]] he had [[taken]] had [[worked]] well.","[[[[Premise]]]]: He had never felt better.<SPLIT>[[[[Hypothesis]]]]: The [[curative]] he had [[opted]] had [[tandem]] well.",0.010659396648406982,0.7397589683532715,2,0,2,150,"Successful"
"[[[[Premise]]]]: The campaigns seem to reach a new pool of contributors.<SPLIT>[[[[Hypothesis]]]]: New [[people]] chose to donate to the cause ","[[[[Premise]]]]: The campaigns seem to reach a new pool of contributors.<SPLIT>[[[[Hypothesis]]]]: New [[gens]] chose to donate to the cause ",0.2834402918815613,0.9787577986717224,1,2,1,42,"Successful"
"[[[[Premise]]]]: The Data Warehousing Institute provides education and training in the data warehousing and business intelligence industry.<SPLIT>[[[[Hypothesis]]]]: Business intelligence industry is a new and [[promising]] field of study.","[[[[Premise]]]]: The Data Warehousing Institute provides education and training in the data warehousing and business intelligence industry.<SPLIT>[[[[Hypothesis]]]]: Business intelligence industry is a new and [[pledges]] field of study.",0.0036234259605407715,0.833397626876831,2,0,2,39,"Successful"
"[[[[Premise]]]]: the net cost of operations.<SPLIT>[[[[Hypothesis]]]]: The [[gross]] cost.","[[[[Premise]]]]: the net cost of operations.<SPLIT>[[[[Hypothesis]]]]: The [[unmistakable]] cost.",0.010801136493682861,0.965279221534729,0,1,0,22,"Successful"
"[[[[Premise]]]]: Credibility is a vital factor, and Jim Lehrer does, indeed, have it.<SPLIT>[[[[Hypothesis]]]]: Jim Lehrer has no [[credibility]] [[whatsoever]].","[[[[Premise]]]]: Credibility is a vital factor, and Jim Lehrer does, indeed, have it.<SPLIT>[[[[Hypothesis]]]]: Jim Lehrer has no [[relying]] [[downright]].",0.0007025003433227539,0.9259382486343384,0,1,0,21,"Successful"
"[[[[Premise]]]]: Tuppence rose.<SPLIT>[[[[Hypothesis]]]]: Tuppence floated into the air.","[[[[Premise]]]]: Tuppence rose.<SPLIT>[[[[Hypothesis]]]]: Tuppence floated into the air.",0.958152174949646,0.958152174949646,1,1,2,1,"Skipped"
"[[[[Premise]]]]: From the corner of his eye he saw Jamus look over the broken mare.<SPLIT>[[[[Hypothesis]]]]: Jamus [[looked]] over the mare.","[[[[Premise]]]]: From the corner of his eye he saw Jamus look over the broken mare.<SPLIT>[[[[Hypothesis]]]]: Jamus [[sounded]] over the mare.",0.022684037685394287,0.9281610250473022,1,0,1,53,"Successful"
"[[[[Premise]]]]: Even if you're the kind of traveler who likes to improvise and be adventurous, don't turn your nose up at the tourist offices.<SPLIT>[[[[Hypothesis]]]]: There's nothing worth seeing in the tourist offices.","[[[[Premise]]]]: Even if you're the kind of traveler who likes to improvise and be adventurous, don't turn your nose up at the tourist offices.<SPLIT>[[[[Hypothesis]]]]: There's nothing worth seeing in the tourist offices.",0.5576076507568359,0.5576076507568359,2,2,0,1,"Skipped"
"[[[[Premise]]]]: Similarly, OIM revised the electronic Grant Renewal Application to accommodate new information sought by LSC and to ensure greater ease for users.<SPLIT>[[[[Hypothesis]]]]: Changes were made to the Grant Renewal Application to provide extra [[information]] to the LSC.","[[[[Premise]]]]: Similarly, OIM revised the electronic Grant Renewal Application to accommodate new information sought by LSC and to ensure greater ease for users.<SPLIT>[[[[Hypothesis]]]]: Changes were made to the Grant Renewal Application to provide extra [[reports]] to the LSC.",0.004938900470733643,0.6274915933609009,1,2,1,37,"Successful"
"[[[[Premise]]]]: 'Dave Hanson, to whom nothing was impossible.' Well, we have a nearly impossible task: a task of engineering and building.<SPLIT>[[[[Hypothesis]]]]: This building job will be very [[difficult]] to complete.","[[[[Premise]]]]: 'Dave Hanson, to whom nothing was impossible.' Well, we have a nearly impossible task: a task of engineering and building.<SPLIT>[[[[Hypothesis]]]]: This building job will be very [[hard]] to complete.",0.3997449278831482,0.517619252204895,1,2,1,49,"Successful"
"[[[[Premise]]]]: Still, it would be interesting to know. 109 Poirot looked at me very earnestly, and again shook his head. <SPLIT>[[[[Hypothesis]]]]: Poirot did not [[look]] at me.","[[[[Premise]]]]: Still, it would be interesting to know. 109 Poirot looked at me very earnestly, and again shook his head. <SPLIT>[[[[Hypothesis]]]]: Poirot did not [[believe]] at me.",0.00239408016204834,0.9942622184753418,0,2,0,52,"Successful"
"[[[[Premise]]]]: But I'll take up my stand somewhere near, and when he comes out of the building I'll drop a handkerchief or something, and off you go!""<SPLIT>[[[[Hypothesis]]]]: I want you to follow him, so watch for the signal that I give.","[[[[Premise]]]]: But I'll take up my stand somewhere near, and when he comes out of the building I'll drop a handkerchief or something, and off you go!""<SPLIT>[[[[Hypothesis]]]]: I want you to follow him, so watch for the signal that I give.",0.9425853490829468,0.9425853490829468,2,2,1,1,"Skipped"
"[[[[Premise]]]]: There are no shares of a stock that might someday come back, just piles of options as worthless as those shares of Cook's American Business Alliance.<SPLIT>[[[[Hypothesis]]]]:  Cook's American Business Alliance caused shares of [[stock]] to come back.","[[[[Premise]]]]: There are no shares of a stock that might someday come back, just piles of options as worthless as those shares of Cook's American Business Alliance.<SPLIT>[[[[Hypothesis]]]]:  Cook's American Business Alliance caused shares of [[sharing]] to come back.",0.2689966559410095,0.7070399522781372,0,2,0,25,"Successful"
"[[[[Premise]]]]: One thing was worrying me dreadfully, but my heart gave a great throb of relief when I saw my ulster lying carelessly over the back of a chair.<SPLIT>[[[[Hypothesis]]]]: I was dreadfully worried about many things. ","[[[[Premise]]]]: One thing was worrying me dreadfully, but my heart gave a great throb of relief when I saw my ulster lying carelessly over the back of a chair.<SPLIT>[[[[Hypothesis]]]]: I was dreadfully worried about many things. ",0.9946655035018921,0.9946655035018921,2,2,0,1,"Skipped"
"[[[[Premise]]]]: Do you think Mrs. Inglethorp made a will leaving all her money to Miss Howard? I asked in a low voice, with some curiosity. <SPLIT>[[[[Hypothesis]]]]: I [[yelled]] at the [[top]] of my lungs.","[[[[Premise]]]]: Do you think Mrs. Inglethorp made a will leaving all her money to Miss Howard? I asked in a low voice, with some curiosity. <SPLIT>[[[[Hypothesis]]]]: I [[shivered]] at the [[upper]] of my lungs.",0.0033465027809143066,0.6881840229034424,0,2,0,78,"Successful"
"[[[[Premise]]]]: Isn't a woman's body her most personal property?<SPLIT>[[[[Hypothesis]]]]: Women's bodies belong to themselves, they should decide what to do with it. ","[[[[Premise]]]]: Isn't a woman's body her most personal property?<SPLIT>[[[[Hypothesis]]]]: Women's bodies belong to themselves, they should decide what to do with it. ",0.6200522780418396,0.6200522780418396,0,0,2,1,"Skipped"
"[[[[Premise]]]]: that your approach is is is right you can actually go out and sub it if even if you don't wanna get hands on you can even just sub it out the concrete and those kind of things and and that's kind of the plan i have so um uh everyone i talk to uh i've<SPLIT>[[[[Hypothesis]]]]: You can sub it even if you do not [[want]] to get your [[hands]] on it.","[[[[Premise]]]]: that your approach is is is right you can actually go out and sub it if even if you don't wanna get hands on you can even just sub it out the concrete and those kind of things and and that's kind of the plan i have so um uh everyone i talk to uh i've<SPLIT>[[[[Hypothesis]]]]: You can sub it even if you do not [[yearn]] to get your [[hand]] on it.",0.013169467449188232,0.5339349508285522,1,2,1,47,"Successful"
"[[[[Premise]]]]: What changed?<SPLIT>[[[[Hypothesis]]]]: What was unique?","[[[[Premise]]]]: What changed?<SPLIT>[[[[Hypothesis]]]]: What was unique?",0.8425197601318359,0.8425197601318359,1,1,2,1,"Skipped"
"[[[[Premise]]]]: oh i don't know either the other growing up all i knew was<SPLIT>[[[[Hypothesis]]]]: I [[know]] because I learned it growing up","[[[[Premise]]]]: oh i don't know either the other growing up all i knew was<SPLIT>[[[[Hypothesis]]]]: I [[reckon]] because I learned it growing up",0.009208321571350098,0.9593743085861206,0,2,0,54,"Successful"
"[[[[Premise]]]]: WHOLE LIFE POLICIES - Policies that provide insurance over the insured's entire life and the proceeds (face amount) are paid only upon death of the insured.<SPLIT>[[[[Hypothesis]]]]: Whole life policies are a type of life insurance that only cover the insured person until retirement from the workforce.","[[[[Premise]]]]: WHOLE LIFE POLICIES - Policies that provide insurance over the insured's entire life and the proceeds (face amount) are paid only upon death of the insured.<SPLIT>[[[[Hypothesis]]]]: Whole life policies are a type of life insurance that only cover the insured person until retirement from the workforce.",0.9339019656181335,0.9339019656181335,2,2,0,1,"Skipped"
"[[[[Premise]]]]: Justice Kennedy does not care what law librarians across the country do with all the Supreme Court Reporters from 1790 through 1998.<SPLIT>[[[[Hypothesis]]]]: Justice Kennedy doesn't care if the Supreme Court Reporters from 1790 to 1998 are thrown away.","[[[[Premise]]]]: Justice Kennedy does not care what law librarians across the country do with all the Supreme Court Reporters from 1790 through 1998.<SPLIT>[[[[Hypothesis]]]]: Justice Kennedy doesn't care if the Supreme Court Reporters from 1790 to 1998 are thrown away.",0.9701852202415466,0.9701852202415466,2,2,1,1,"Skipped"
"[[[[Premise]]]]: The entire city was surrounded by open countryside with a scattering of small villages.<SPLIT>[[[[Hypothesis]]]]: The whole countryside is [[scattered]] with small villages. ","[[[[Premise]]]]: The entire city was surrounded by open countryside with a scattering of small villages.<SPLIT>[[[[Hypothesis]]]]: The whole countryside is [[dispersing]] with small villages. ",0.02383345365524292,0.9563621878623962,1,0,1,29,"Successful"
"[[[[Premise]]]]: substitute my my yeah my kid'll do uh four or five hours this week for me no problem<SPLIT>[[[[Hypothesis]]]]: I just can't make the time [[because]] of my [[job]].","[[[[Premise]]]]: substitute my my yeah my kid'll do uh four or five hours this week for me no problem<SPLIT>[[[[Hypothesis]]]]: I just can't make the time [[as]] of my [[operate]].",0.04058641195297241,0.6874546408653259,2,0,2,31,"Successful"
"[[[[Premise]]]]: it's actually there well Iraq has had uh designs on that place since nineteen twenty two so you know it wasn't like something that just suddenly popped up<SPLIT>[[[[Hypothesis]]]]: The weird [[thing]] is that [[Iraq]] was never interested in that [[place]] until now.","[[[[Premise]]]]: it's actually there well Iraq has had uh designs on that place since nineteen twenty two so you know it wasn't like something that just suddenly popped up<SPLIT>[[[[Hypothesis]]]]: The weird [[point]] is that [[Saddam]] was never interested in that [[stead]] until now.",0.030296623706817627,0.622236967086792,0,2,0,59,"Successful"
"[[[[Premise]]]]: The final rule contains a Federalism Assessment under Executive Order<SPLIT>[[[[Hypothesis]]]]: The final rule had a federalism assessment that was added through [[executive]] order by the President.","[[[[Premise]]]]: The final rule contains a Federalism Assessment under Executive Order<SPLIT>[[[[Hypothesis]]]]: The final rule had a federalism assessment that was added through [[cadres]] order by the President.",0.005793571472167969,0.5603199005126953,2,0,2,46,"Successful"
"[[[[Premise]]]]: Prototyping, for example, may act as part of the requirements definition process, helping the agency identify and control areas of high uncertainty and technical risk.<SPLIT>[[[[Hypothesis]]]]: Prototyping is not [[important]], testing with the actual finished product is better.","[[[[Premise]]]]: Prototyping, for example, may act as part of the requirements definition process, helping the agency identify and control areas of high uncertainty and technical risk.<SPLIT>[[[[Hypothesis]]]]: Prototyping is not [[substantial]], testing with the actual finished product is better.",0.0030974745750427246,0.6779866218566895,0,2,0,54,"Successful"
"[[[[Premise]]]]: The regime's response of ferocious repression plus numerous other ineptitudes led to a third revolution in 1848, with the Bonapartists, led by Napoleon's nephew, emerging triumphant.<SPLIT>[[[[Hypothesis]]]]: France was ruled by Napoleon's [[nephew]] after they won a [[revolution]] in 1848.","[[[[Premise]]]]: The regime's response of ferocious repression plus numerous other ineptitudes led to a third revolution in 1848, with the Bonapartists, led by Napoleon's nephew, emerging triumphant.<SPLIT>[[[[Hypothesis]]]]: France was ruled by Napoleon's [[neveu]] after they won a [[putsch]] in 1848.",0.14310306310653687,0.7914527058601379,1,2,1,22,"Successful"
